"ZREGION";"ZREGION";"ZFUELTYP";"ZFUELTYP";"ZFUELCAT";"ZFUELCAT";"ZCOUNTRY";"ZCOUNTRY";"ZCONTI";"ZCONTI";"ZCALYEAR";"ZCALYEAR";"1ROWCOUNT0000000000000009";"ZCONSBCF00000000000000008";"ZCONSBCF00000000000000008";"ZCONSBCM00000000000000008";"ZCONSBCM00000000000000008";"ZCONSMT000000000000000007";"ZCONSMT000000000000000007";"ZCONSMTO00000000000000008";"ZCONSMTO00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTW000000000000000007";"ZCONSTW000000000000000007"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1985";"01985";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1986";"01986";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1987";"01987";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1988";"01988";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1989";"01989";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1990";"01990";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1991";"01991";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1992";"01992";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1993";"01993";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1994";"01994";"1";"0";"MT";"0";"BCF";"1";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1995";"01995";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1996";"01996";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1997";"01997";"1";"0";"MT";"0";"BCF";"1";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1998";"01998";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"1999";"01999";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2000";"02000";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2001";"02001";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2002";"02002";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2003";"02003";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2004";"02004";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2005";"02005";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2006";"02006";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2007";"02007";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2008";"02008";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2009";"02009";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Kazakhstan";"AS   EUA  Kazakhstan";"AS";"AS";"2010";"02010";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1965";"01965";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1966";"01966";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1967";"01967";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1968";"01968";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1969";"01969";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1970";"01970";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1971";"01971";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1972";"01972";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1973";"01973";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1974";"01974";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1975";"01975";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1976";"01976";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1977";"01977";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1978";"01978";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1979";"01979";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1980";"01980";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1981";"01981";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1982";"01982";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1983";"01983";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1984";"01984";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1985";"01985";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1986";"01986";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1987";"01987";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1988";"01988";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1989";"01989";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1990";"01990";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1991";"01991";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1992";"01992";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1993";"01993";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1994";"01994";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1995";"01995";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1996";"01996";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1997";"01997";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1998";"01998";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"1999";"01999";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2000";"02000";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2001";"02001";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2002";"02002";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2003";"02003";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2004";"02004";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2005";"02005";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2006";"02006";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2007";"02007";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2008";"02008";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2009";"02009";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Turkmenistan";"AS   EUA  Turkmenistan";"AS";"AS";"2010";"02010";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1965";"01965";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1966";"01966";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1967";"01967";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1968";"01968";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1969";"01969";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1970";"01970";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1971";"01971";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1972";"01972";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1973";"01973";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1974";"01974";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1975";"01975";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1976";"01976";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1977";"01977";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1978";"01978";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1979";"01979";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1980";"01980";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1981";"01981";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1982";"01982";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1983";"01983";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1984";"01984";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1985";"01985";"1";"0";"MT";"0";"BCF";"13";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1986";"01986";"1";"0";"MT";"0";"BCF";"10";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1987";"01987";"1";"0";"MT";"0";"BCF";"11";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1988";"01988";"1";"0";"MT";"0";"BCF";"16";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1989";"01989";"1";"0";"MT";"0";"BCF";"16";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1990";"01990";"1";"0";"MT";"0";"BCF";"17";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1991";"01991";"1";"0";"MT";"0";"BCF";"17";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1992";"01992";"1";"0";"MT";"0";"BCF";"17";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1993";"01993";"1";"0";"MT";"0";"BCF";"17";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1994";"01994";"1";"0";"MT";"0";"BCF";"16";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1995";"01995";"1";"0";"MT";"0";"BCF";"16";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1996";"01996";"1";"0";"MT";"0";"BCF";"19";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Eurasia";"EUA";"NUC";"NUC";"Renewable";"RE";"AS/EUA/Ukraine";"AS   EUA  Ukraine";"AS";"AS";"1997";"01997";"1";"0";"MT";"0";"BCF";"18";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
